48,1,205.16137181267936,-1.3680381148801644,203.86455507473872,429.1311415340886,1,-1,-1,-1
49,1,204.9041657274625,-1.245841504502664,203.557135808435,430.9321355297038,1,-1,-1,-1
49,9,764.5130813637899,39.799747046706045,279.59730924950003,469.7435655978094,1,-1,-1,-1
50,1,203.4778241613774,-1.1267349349566587,203.13151183034398,432.99331179599164,1,-1,-1,-1
50,9,767.4606979842449,60.724506835398074,250.3652312598778,436.0677607485644,1,-1,-1,-1
51,1,206.46835814894467,-1.007679107271656,205.99067008579732,444.6911796563,1,-1,-1,-1
51,9,755.7621615551926,49.19455012402679,247.0676646807665,443.41345226729624,1,-1,-1,-1
52,1,206.0834245727885,-0.9109341094687977,211.98885099639702,463.3964211463476,1,-1,-1,-1
52,9,748.6903582622576,59.569186780152506,235.91454935983967,432.87077041842406,1,-1,-1,-1
53,1,207.3203694982722,-0.8289236916858158,214.66675519691208,473.76880838005513,1,-1,-1,-1
54,1,212.7394851036558,-0.7422449469979995,217.42411300653637,483.59252744275466,1,-1,-1,-1
55,1,223.63981476234864,-0.6647209068266875,218.212929087259,485.2910882770028,1,-1,-1,-1
55,9,724.5838497808771,128.2959820031293,239.50223450095424,447.7985848105989,1,-1,-1,-1
56,1,234.15346777596739,-0.5891828965648358,218.16588583519138,485.8552459138091,1,-1,-1,-1
57,1,239.0305692058326,2.4989914395893607,205.74531611658117,462.2449140377431,1,-1,-1,-1
58,1,247.353396550872,1.7032845541862685,202.86894507761238,459.1328595374981,1,-1,-1,-1
58,8,699.6170592342471,99.23750042835513,142.53194751412892,345.79083916476895,1,-1,-1,-1
59,1,258.6090459622954,8.123830073789378,203.12021551984503,463.8591811257749,1,-1,-1,-1
59,8,694.3280692091845,100.66139998811909,141.2610614027807,344.89585246235873,1,-1,-1,-1
60,1,269.7885295462756,11.95531598542101,202.7046231990145,467.0307300714697,1,-1,-1,-1
60,8,689.4771625053273,105.36001894501933,142.2844226755522,349.28847389307833,1,-1,-1,-1
61,1,274.32220082564834,21.802353073923626,200.0810756749608,464.19141536905124,1,-1,-1,-1
61,9,650.9180342989825,122.70447021282655,227.78275398424645,435.88872602115237,1,-1,-1,-1
62,1,269.95585768748316,26.04505280039416,199.49657372492686,464.9538275817913,1,-1,-1,-1
62,9,638.5018498639585,143.91709088089084,223.40443595825127,435.69057925158404,1,-1,-1,-1
63,1,275.36068108815226,31.818301232735536,196.91505199740962,462.7021440315536,1,-1,-1,-1
63,9,627.2820600150694,145.2664101161523,208.09380311909587,412.96838818885755,1,-1,-1,-1
64,1,281.8800790730566,37.735276732216334,190.564140903869,452.3472356165994,1,-1,-1,-1
64,9,618.6082885818581,148.38512117595545,213.34073971624258,426.6288136226064,1,-1,-1,-1
65,1,273.75459918631685,37.85425985242301,194.94932801401237,465.4710992813307,1,-1,-1,-1
65,9,607.3542656514899,151.92007929963884,216.98938093576933,437.0250339157596,1,-1,-1,-1
66,1,267.6168492395904,35.19469556757787,200.9507859663914,480.27585074629724,1,-1,-1,-1
66,9,585.6694572917321,158.78063163435212,222.39626425620688,452.41094847053364,1,-1,-1,-1
67,1,267.9521512520772,38.27312829914095,202.13290616631593,482.19980713724163,1,-1,-1,-1
67,9,573.7766601695951,160.10655295797883,221.49691902313077,454.6955578531808,1,-1,-1,-1
68,1,276.5412386227117,39.10270691538406,195.60135444991738,468.89682092554045,1,-1,-1,-1
68,9,556.4647495785518,164.4867436396571,212.8682248935518,440.69068283922263,1,-1,-1,-1
69,1,280.25327749326055,40.67669210653128,192.2751009551953,464.01305365983865,1,-1,-1,-1
69,9,539.0460311012216,171.49946229838184,211.19292239895734,440.4394659654837,1,-1,-1,-1
70,1,288.0513001458105,43.08210129684923,174.59131853932797,424.0350790246548,1,-1,-1,-1
70,9,526.8410577783222,180.06723186388308,210.64666299147854,443.0901962159328,1,-1,-1,-1
71,1,290.8416234933471,43.824710136023896,168.2716316766953,412.15549798428196,1,-1,-1,-1
71,9,508.72021647315125,192.6211885650436,206.4776197754324,436.0095849670498,1,-1,-1,-1
72,1,291.9446385870945,46.7169404162681,169.35356267911865,416.22360964514536,1,-1,-1,-1
72,9,489.68431049924277,202.56536287338398,198.6797439303873,417.14671373006405,1,-1,-1,-1
73,1,289.6543729593706,48.675852948792055,177.4043986914644,436.94058623069793,1,-1,-1,-1
73,9,481.1594112506407,205.81934498042096,190.8426929154875,400.3626971246566,1,-1,-1,-1
74,1,283.1688503391304,54.43639146922956,179.40603871894015,444.20174777866686,1,-1,-1,-1
74,9,470.1657806972652,224.36178863138116,186.29259896498087,390.81686143122397,1,-1,-1,-1
75,1,275.6264419807436,57.7566002245228,182.87359896560875,456.843177568158,1,-1,-1,-1
75,9,460.40788753611287,228.94162767239382,184.61108078798546,387.1653557636918,1,-1,-1,-1
76,1,279.7153652799977,54.94581500800663,179.30924783737544,451.86257941985156,1,-1,-1,-1
76,9,447.36879097712557,218.6096023147459,185.7459225580316,389.42405300175034,1,-1,-1,-1
77,1,275.84393672979695,56.170958952541184,180.33466246890893,457.46950059936444,1,-1,-1,-1
77,9,437.1843382961548,217.78245223093498,185.65305018474717,387.9607312058204,1,-1,-1,-1
78,1,271.47012124085836,57.98999220350089,183.19029651428656,466.32338479303394,1,-1,-1,-1
78,9,435.070850543332,225.3924646457916,183.17169492415144,380.52784029802234,1,-1,-1,-1
79,1,270.9129979639878,60.13325805827424,187.08803779230524,473.9588291117674,1,-1,-1,-1
79,9,440.1407596641766,239.50056280973462,178.278466159743,365.6193131034397,1,-1,-1,-1
80,1,265.9751051093108,58.78795647639521,189.2411638657212,477.7681078522663,1,-1,-1,-1
81,1,276.6951265340129,63.32396858772245,185.19640987003405,469.24671856655766,1,-1,-1,-1
82,1,282.5586272582961,61.03930452371898,181.3405751303834,462.89254666167034,1,-1,-1,-1
83,1,288.73015601352427,62.02349714445532,169.4496171456873,434.61014835694954,1,-1,-1,-1
84,1,299.2969212748259,55.101759243166924,157.86062234351772,405.6303211003531,1,-1,-1,-1
85,1,306.738853309076,59.95585487114667,165.17171746220563,422.69862128394954,1,-1,-1,-1
86,1,305.8836219074241,56.571499377423976,175.09409265412336,447.17568542902205,1,-1,-1,-1
87,1,309.25080503050094,57.027943938043194,177.31521292840145,453.87766528344304,1,-1,-1,-1
88,1,311.9553822984734,54.126940472416976,179.56098054262722,460.0134023122478,1,-1,-1,-1
89,1,312.42489367959564,56.32954578222433,174.62993347020594,450.86470720371574,1,-1,-1,-1
90,1,311.97525556894306,59.670890011633134,171.29268055654575,446.04493902426674,1,-1,-1,-1
